Report Date	Sales Date	Quantity	Price	Subtotal	Isrc	Barcode	CDBabySku	Album Name	Artist Name	Track Name	Partner Name	Transaction Type	Delivery Country
2017-02-09	2017-01-16	1	0.828	0.828	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	CR
2017-02-09	2017-01-16	2	1.816	3.633	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	CO
2017-02-09	2017-01-16	1	4.791	4.791	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	ZA
2017-02-09	2017-01-16	2	0.815	1.631	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	UK
2017-02-09	2017-01-16	1	0.951	0.951	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	IL
2017-02-09	2017-01-16	2	3.503	7.006	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	RO
2017-02-09	2017-01-16	1	1.771	1.771	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	MY
2017-02-10	2017-01-17	2	0.827	1.655	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	RU
2017-02-10	2017-01-17	1	1.802	1.802	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Download	AU
2017-02-10	2017-01-17	1	1.694	1.694	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	JP
2017-02-10	2017-01-17	2	4.788	9.576	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	US
2017-02-10	2017-01-17	1	0.964	0.964	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	HR
2017-02-10	2017-01-17	2	3.51	7.02	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	EG
2017-02-10	2017-01-17	1	1.014	1.014	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	US
2017-02-10	2017-01-17	2	1.848	3.696	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Download	HK
2017-02-11	2017-01-18	2	0.982	1.964	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	GE
2017-02-12	2017-01-19	1	1.768	1.768	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	LT
2017-02-12	2017-01-19	2	1.804	3.608	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	CH
2017-02-12	2017-01-19	2	1.792	3.584	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	US
2017-02-12	2017-01-19	1	0.919	0.919	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CO
2017-02-12	2017-01-19	2	4.782	9.564	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	GE
2017-02-12	2017-01-19	2	0.972	1.944	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	SA
2017-02-12	2017-01-19	1	4.797	4.797	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	LU
2017-02-12	2017-01-19	2	0.893	1.786	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	LV
2017-02-13	2017-01-20	1	3.499	3.499	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	CY
2017-02-13	2017-01-20	2	3.535	7.069	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	KG
2017-02-13	2017-01-20	1	0.824	0.824	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	IL
2017-02-13	2017-01-20	1	0.853	0.853	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	RO
2017-02-13	2017-01-20	1	3.517	3.517	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	EG
2017-02-13	2017-01-20	2	0.8	1.599	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	RO
2017-02-13	2017-01-20	2	1.742	3.484	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	NL
2017-02-13	2017-01-20	2	1.811	3.623	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Download	US
2017-02-14	2017-01-21	2	3.464	6.928	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	SG
2017-02-14	2017-01-21	1	0.815	0.815	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	ZA
2017-02-14	2017-01-21	1	0.841	0.841	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	SA
2017-02-14	2017-01-21	2	0.822	1.645	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	ZA
2017-02-14	2017-01-21	1	0.927	0.927	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	US
2017-02-14	2017-01-21	1	3.516	3.516	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	GB
2017-02-14	2017-01-21	1	0.815	0.815	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	KR
2017-02-14	2017-01-21	2	3.518	7.036	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	AE
2017-02-14	2017-01-21	2	3.553	7.106	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	AU
2017-02-14	2017-01-21	2	0.952	1.904	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	AU
2017-02-15	2017-01-22	2	3.536	7.071	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	CH
2017-02-15	2017-01-22	1	0.98	0.98	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	AU
2017-02-15	2017-01-22	1	0.804	0.804	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	CH
2017-02-15	2017-01-22	1	0.93	0.93	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	EG
2017-02-15	2017-01-22	1	4.863	4.863	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	CZ
2017-02-15	2017-01-22	1	4.792	4.792	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	RO
2017-02-15	2017-01-22	2	0.814	1.628	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	SA
2017-02-15	2017-01-22	1	0.991	0.991	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	MX
2017-02-15	2017-01-22	1	0.849	0.849	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	CZ
2017-02-15	2017-01-22	2	0.911	1.822	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	BE
2017-02-15	2017-01-22	2	4.772	9.545	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	KG
2017-02-15	2017-01-22	2	3.49	6.98	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	ZA
2017-02-15	2017-01-22	1	1.805	1.805	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	AE
2017-02-15	2017-01-22	2	4.769	9.539	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	LV
2017-02-15	2017-01-22	1	4.861	4.861	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	GE
2017-02-15	2017-01-22	2	0.787	1.574	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	MY
2017-02-15	2017-01-22	1	0.91	0.91	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	SA
2017-02-15	2017-01-22	1	1.781	1.781	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	UA
2017-02-16	2017-01-23	1	4.81	4.81	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	ZA
2017-02-16	2017-01-23	2	3.525	7.049	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	UK
2017-02-16	2017-01-23	2	3.514	7.027	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	CH
2017-02-16	2017-01-23	2	3.537	7.075	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	KG
2017-02-16	2017-01-23	1	0.871	0.871	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	HK
2017-02-16	2017-01-23	1	0.839	0.839	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	GE
2017-02-16	2017-01-23	2	1.056	2.112	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	CA
2017-02-16	2017-01-23	1	4.777	4.777	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	CR
2017-02-17	2017-01-24	2	1.79	3.581	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	AE
2017-02-17	2017-01-24	2	0.949	1.899	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	GE
2017-02-17	2017-01-24	1	0.885	0.885	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	EG
2017-02-18	2017-01-25	2	0.829	1.659	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	GB
2017-02-18	2017-01-25	2	4.835	9.67	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	LU
2017-02-18	2017-01-25	2	0.865	1.731	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	UA
2017-02-18	2017-01-25	2	0.802	1.603	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	DE
2017-02-18	2017-01-25	1	0.963	0.963	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	LT
2017-02-18	2017-01-25	2	1.745	3.49	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	GE
2017-02-18	2017-01-25	2	3.491	6.981	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	SA
2017-02-18	2017-01-25	1	3.529	3.529	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	NL
2017-02-18	2017-01-25	2	3.552	7.103	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	MX
2017-02-18	2017-01-25	1	4.734	4.734	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	NL
2017-02-19	2017-01-26	1	0.981	0.981	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	US
2017-02-19	2017-01-26	1	0.941	0.941	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	RU
2017-02-19	2017-01-26	2	4.821	9.642	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	JP
2017-02-19	2017-01-26	2	0.969	1.939	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CA
2017-02-19	2017-01-26	2	0.963	1.926	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	HR
2017-02-19	2017-01-26	2	0.985	1.97	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	HR
2017-02-19	2017-01-26	2	4.841	9.682	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	UA
2017-02-19	2017-01-26	1	1.835	1.835	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	FR
2017-02-19	2017-01-26	1	0.943	0.943	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	DE
2017-02-19	2017-01-26	1	4.832	4.832	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	CZ
2017-02-19	2017-01-26	2	1.77	3.539	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	LV
2017-02-19	2017-01-26	1	0.835	0.835	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	ZA
2017-02-19	2017-01-26	2	4.816	9.633	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	KR
2017-02-19	2017-01-26	1	0.974	0.974	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	FR
2017-02-19	2017-01-26	2	0.806	1.612	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	LT
2017-02-19	2017-01-26	1	4.82	4.82	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	UA
2017-02-19	2017-01-26	2	1.75	3.5	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	AU
2017-02-19	2017-01-26	2	0.877	1.753	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	LV
2017-02-19	2017-01-26	1	1.78	1.78	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	AU
2017-02-20	2017-01-27	1	1.814	1.814	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Stream	GE
2017-02-20	2017-01-27	1	3.479	3.479	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	CA
2017-02-20	2017-01-27	2	1.79	3.579	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Stream	JP
2017-02-20	2017-01-27	1	0.875	0.875	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	CZ
2017-02-20	2017-01-27	1	3.584	3.584	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	UK
2017-02-20	2017-01-27	1	0.83	0.83	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	GE
2017-02-20	2017-01-27	1	4.812	4.812	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	BE
2017-02-20	2017-01-27	1	4.837	4.837	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	AE
2017-02-20	2017-01-27	1	0.991	0.991	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	KR
2017-02-20	2017-01-27	1	1.797	1.797	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	UK
2017-02-20	2017-01-27	2	0.96	1.92	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	RO
2017-02-20	2017-01-27	2	4.775	9.55	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	HR
2017-02-20	2017-01-27	1	1.816	1.816	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	BE
2017-02-20	2017-01-27	1	1.002	1.002	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	UA
2017-02-20	2017-01-27	2	4.793	9.587	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	AE
2017-02-20	2017-01-27	1	3.461	3.461	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	RU
2017-02-20	2017-01-27	1	1.789	1.789	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Stream	LU
2017-02-20	2017-01-27	2	3.485	6.971	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	SG
2017-02-21	2017-01-28	2	0.85	1.7	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	MY
2017-02-21	2017-01-28	2	0.86	1.721	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	BG
2017-02-21	2017-01-28	1	3.463	3.463	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	NL
2017-02-21	2017-01-28	2	0.967	1.935	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CA
2017-02-21	2017-01-28	2	0.933	1.865	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	NL
2017-02-21	2017-01-28	2	4.866	9.732	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	SE
2017-02-23	2017-01-30	2	1.754	3.508	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Stream	CR
2017-02-23	2017-01-30	2	3.538	7.077	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	CY
2017-02-23	2017-01-30	1	0.822	0.822	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	CR
2017-02-23	2017-01-30	1	0.786	0.786	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	MX
2017-02-23	2017-01-30	2	4.807	9.615	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	NL
2017-02-23	2017-01-30	2	3.498	6.996	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	CZ
2017-02-23	2017-01-30	2	0.831	1.662	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	ZA
2017-02-23	2017-01-30	2	4.817	9.633	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	UK
2017-02-23	2017-01-30	1	1.776	1.776	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Download	AE
2017-02-23	2017-01-30	2	0.963	1.926	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CO
2017-02-23	2017-01-30	2	3.506	7.012	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	KR
2017-02-23	2017-01-30	2	0.997	1.994	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	CZ
2017-02-23	2017-01-30	1	1.811	1.811	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	EG
2017-02-23	2017-01-30	1	4.792	4.792	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	UK
2017-02-23	2017-01-30	2	3.503	7.006	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	CA
2017-02-23	2017-01-30	2	0.825	1.649	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	RO
2017-02-23	2017-01-30	2	4.791	9.583	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	CA
2017-02-24	2017-01-31	2	1.778	3.555	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	LU
2017-02-24	2017-01-31	2	4.841	9.682	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	MX
2017-02-24	2017-01-31	1	1.762	1.762	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Download	ZA
2017-02-24	2017-01-31	2	0.882	1.765	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	SE
2017-02-24	2017-01-31	1	4.786	4.786	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	CR
2017-02-24	2017-01-31	2	4.703	9.407	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	GB
2017-02-24	2017-01-31	1	3.502	3.502	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	GB
2017-02-24	2017-01-31	1	0.971	0.971	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	CR
2017-02-25	2017-02-01	2	4.798	9.597	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	US
2017-02-25	2017-02-01	1	1.744	1.744	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	RO
2017-02-25	2017-02-01	1	1.735	1.735	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	CR
2017-02-25	2017-02-01	2	0.853	1.706	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	CR
2017-02-25	2017-02-01	2	1.767	3.534	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	SE
